data;

set H := 3 7 8 10 11 12 13 14 15 16 17 20 21 22 23 25 27 28 29 30;

set Hbar := 0 3 7 8 10 11 12 13 14 15 16 17 20 21 22 23 25 27 28 29 30;

set I := 6 7 8 9 10;

set A := 
  (23,15)
  (23,17)
  (23,8)
  (23,21)
  (23,28)
  (23,25)
  (23,3)
  (23,11)
  (23,20)
  (23,13)
  (23,22)
  (23,16)
  (23,27)
  (23,30)
  (23,14)
  (23,10)
  (23,7)
  (23,29)
  (23,12)
  (23,0)
  (15,23)
  (15,17)
  (15,8)
  (15,21)
  (15,28)
  (15,25)
  (15,3)
  (15,11)
  (15,20)
  (15,13)
  (15,22)
  (15,16)
  (15,27)
  (15,30)
  (15,14)
  (15,10)
  (15,7)
  (15,29)
  (15,12)
  (15,0)
  (17,23)
  (17,15)
  (17,8)
  (17,21)
  (17,28)
  (17,25)
  (17,3)
  (17,11)
  (17,20)
  (17,13)
  (17,22)
  (17,16)
  (17,27)
  (17,30)
  (17,14)
  (17,10)
  (17,7)
  (17,29)
  (17,12)
  (17,0)
  (8,23)
  (8,15)
  (8,17)
  (8,21)
  (8,28)
  (8,25)
  (8,3)
  (8,11)
  (8,20)
  (8,13)
  (8,22)
  (8,16)
  (8,27)
  (8,30)
  (8,14)
  (8,10)
  (8,7)
  (8,29)
  (8,12)
  (8,0)
  (21,23)
  (21,15)
  (21,17)
  (21,8)
  (21,28)
  (21,25)
  (21,3)
  (21,11)
  (21,20)
  (21,13)
  (21,22)
  (21,16)
  (21,27)
  (21,30)
  (21,14)
  (21,10)
  (21,7)
  (21,29)
  (21,12)
  (21,0)
  (28,23)
  (28,15)
  (28,17)
  (28,8)
  (28,21)
  (28,25)
  (28,3)
  (28,11)
  (28,20)
  (28,13)
  (28,22)
  (28,16)
  (28,27)
  (28,30)
  (28,14)
  (28,10)
  (28,7)
  (28,29)
  (28,12)
  (28,0)
  (25,23)
  (25,15)
  (25,17)
  (25,8)
  (25,21)
  (25,28)
  (25,3)
  (25,11)
  (25,20)
  (25,13)
  (25,22)
  (25,16)
  (25,27)
  (25,30)
  (25,14)
  (25,10)
  (25,7)
  (25,29)
  (25,12)
