data;

set H := 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 19 20 21 22 24 25 26 27 28 29;

set Hbar := 0 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 19 20 21 22 24 25 26 27 28 29;

set I := 6 7 8 9 10;

set A := 
  (25,7)
  (25,12)
  (25,11)
  (25,20)
  (25,27)
  (25,21)
  (25,22)
  (25,28)
  (25,6)
  (25,8)
  (25,5)
  (25,14)
  (25,19)
  (25,29)
  (25,24)
  (25,4)
  (25,10)
  (25,16)
  (25,3)
  (25,17)
  (25,9)
  (25,26)
  (25,2)
  (25,13)
  (25,0)
  (7,25)
  (7,12)
  (7,11)
  (7,20)
  (7,27)
  (7,21)
  (7,22)
  (7,28)
  (7,6)
  (7,8)
  (7,5)
  (7,14)
  (7,19)
  (7,29)
  (7,24)
  (7,4)
  (7,10)
  (7,16)
  (7,3)
  (7,17)
  (7,9)
  (7,26)
  (7,2)
  (7,13)
  (7,0)
  (12,25)
  (12,7)
  (12,11)
  (12,20)
  (12,27)
  (12,21)
  (12,22)
  (12,28)
  (12,6)
  (12,8)
  (12,5)
  (12,14)
  (12,19)
  (12,29)
  (12,24)
  (12,4)
  (12,10)
  (12,16)
  (12,3)
  (12,17)
  (12,9)
  (12,26)
  (12,2)
  (12,13)
  (12,0)
  (11,25)
  (11,7)
  (11,12)
  (11,20)
  (11,27)
  (11,21)
  (11,22)
  (11,28)
  (11,6)
  (11,8)
  (11,5)
  (11,14)
  (11,19)
  (11,29)
  (11,24)
  (11,4)
  (11,10)
  (11,16)
  (11,3)
  (11,17)
  (11,9)
  (11,26)
  (11,2)
  (11,13)
  (11,0)
  (20,25)
  (20,7)
  (20,12)
  (20,11)
  (20,27)
  (20,21)
  (20,22)
  (20,28)
  (20,6)
  (20,8)
  (20,5)
  (20,14)
  (20,19)
  (20,29)
  (20,24)
  (20,4)
  (20,10)
  (20,16)
  (20,3)
  (20,17)
  (20,9)
  (20,26)
  (20,2)
  (20,13)
  (20,0)
  (27,25)
  (27,7)
  (27,12)
  (27,11)
  (27,20)
  (27,21)
  (27,22)
  (27,28)
  (27,6)
  (27,8)
  (27,5)
  (27,14)
  (27,19)
  (27,29)
  (27,24)
  (27,4)
  (27,10)
  (27,16)
  (27,3)
  (27,17)
  (27,9)
  (27,26)
  (27,2)
  (27,13)
  (27,0)
  (21,25)
  (21,7)
  (21,12)
  (21,11)
  (21,20)
  (21,27)
  (21,22)
  (21,28)
  (21,6)
  (21,8)
  (21,5)
  (21,14)
  (21,19)
  (21,29)
  (21,24)
  (21,4)
  (21,10)
  (21,16)
  (21,3)
  (21,17)
  (21,9)
  (21,26)
  (21,2)
  (21,13)
  (21,0)
  (22,25)
  (22,7)
  (22,12)
  (22,11)
  (22,20)
  (22,27)
  (22,21)
  (22,28)
  (22,6)
  (22,8)
  (22,5)
  (22,14)
  (22,19)
  (22,29)
  (22,24)
  (22,4)
  (22,10)
  (22,16)
  (22,3)
  (22,17)
  (22,9)
  (22,26)
  (22,2)
  (22,13)
  (22,0)
  (28,25)
  (28,7)
  (28,12)
  (28,11)
  (28,20)
  (28,27)
  (28,21)
  (28,22)
  (28,6)
  (28,8)
  (28,5)
  (28,14)
  (28,19)
  (28,29)
  (28,24)
  (28,4)
  (28,10)
  (28,16)
  (28,3)
  (28,17)
  (28,9)
  (28,26)
  (28,2)
  (28,13)
  (28,0)
  (6,25)
  (6,7)
  (6,12)
  (6,11)
  (6,20)
  (6,27)
  (6,21)
  (6,22)
  (6,28)
  (6,8)
  (6,5)
  (6,14)
  (6,19)
  (6,29)
  (6,24)
  (6,4)
  (6,10)
  (6,16)
  (6,3)
  (6,17)
  (6,9)
  (6,26)
  (6,2)
  (6,13)
  (6,0)
  (8,25)
  (8,7)
  (8,12)
  (8,11)
  (8,20)
  (8,27)
  (8,21)
  (8,22)
  (8,28)
  (8,6)
  (8,5)
  (8,14)
  (8,19)
  (8,29)
  (8,24)
  (8,4)
  (8,10)
  (8,16)
  (8,3)
  (8,17)
  (8,9)
  (8,26)
  (8,2)
  (8,13)
  (8,0)
  (5,25)
  (5,7)
  (5,12)
  (5,11)
  (5,20)
  (5,27)
  (5,21)
  (5,22)
  (5,28)
  (5,6)
  (5,8)
  (5,14)
  (5,19)
  (5,29)
  (5,24)
  (5,4)
  (5,10)
  (5,16)
  (5,3)
  (5,17)
  (5,9)
  (5,26)
  (5,2)
  (5,13)
  (5,0)
  (14,25)
  (14,7)
  (14,12)
  (14,11)
  (14,20)
  (14,27)
  (14,21)
  (14,22)
  (14,28)
  (14,6)
  (14,8)
  (14,5)
  (14,19)
  (14,29)
  (14,24)
  (14,4)
  (14,10)
  (14,16)
  (14,3)
  (14,17)
  (14,9)
  (14,26)
  (14,2)
  (14,13)
  (14,0)
  (19,25)
  (19,7)
  (19,12)
  (19,11)
  (19,20)
  (19,27)
  (19,21)
  (19,22)
  (19,28)
  (19,6)
  (19,8)
  (19,5)
  (19,14)
  (19,29)
  (19,24)
  (19,4)
  (19,10)
  (19,16)
  (19,3)
  (19,17)
  (19,9)
  (19,26)
  (19,2)
  (19,13)
  (19,0)
  (29,25)
  (29,7)
  (29,12)
  (29,11)
  (29,20)
  (29,27)
  (29,21)
  (29,22)
  (29,28)
  (29,6)
  (29,8)
  (29,5)
  (29,14)
  (29,19)
  (29,24)
  (29,4)
  (29,10)
  (29,16)
  (29,3)
  (29,17)
  (29,9)
  (29,26)
  (29,2)
  (29,13)
  (29,0)
  (24,25)
  (24,7)
  (24,12)
  (24,11)
  (24,20)
  (24,27)
  (24,21)
  (24,22)
  (24,28)
  (24,6)
  (24,8)
  (24,5)
  (24,14)
  (24,19)
  (24,29)
  (24,4)
  (24,10)
  (24,16)
  (24,3)
  (24,17)
  (24,9)
  (24,26)
  (24,2)
  (24,13)
  (24,0)
  (4,25)
  (4,7)
  (4,12)
  (4,11)
  (4,20)
  (4,27)
  (4,21)
  (4,22)
  (4,28)
  (4,6)
  (4,8)
  (4,5)
  (4,14)
  (4,19)
  (4,29)
  (4,24)
  (4,10)
  (4,16)
  (4,3)
  (4,17)
  (4,9)
  (4,26)
  (4,2)
  (4,13)
  (4,0)
  (10,25)
  (10,7)
  (10,12)
  (10,11)
  (10,20)
  (10,27)
  (10,21)
  (10,22)
  (10,28)
  (10,6)
  (10,8)
  (10,5)
  (10,14)
  (10,19)
  (10,29)
  (10,24)
  (10,4)
  (10,16)
  (10,3)
  (10,17)
  (10,9)
  (10,26)
  (10,2)
  (10,13)
  (10,0)
  (16,25)
  (16,7)
  (16,12)
  (16,11)
  (16,20)
  (16,27)
  (16,21)
  (16,22)
  (16,28)
  (16,6)
  (16,8)
  (16,5)
  (16,14)
  (16,19)
  (16,29)
  (16,24)
  (16,4)
  (16,10)
  (16,3)
  (16,17)
  (16,9)
  (16,26)
  (16,2)
  (16,13)
  (16,0)
  (3,25)
  (3,7)
  (3,12)
  (3,11)
  (3,20)
  (3,27)
  (3,21)
  (3,22)
  (3,28)
  (3,6)
  (3,8)
  (3,5)
  (3,14)
  (3,19)
  (3,29)
  (3,24)
  (3,4)
  (3,10)
  (3,16)
  (3,17)
  (3,9)
  (3,26)
  (3,2)
  (3,13)
  (3,0)
  (17,25)
  (17,7)
  (17,12)
  (17,11)
  (17,20)
  (17,27)
  (17,21)
  (17,22)
  (17,28)
  (17,6)
  (17,8)
  (17,5)
  (17,14)
  (17,19)
  (17,29)
  (17,24)
  (17,4)
  (17,10)
  (17,16)
  (17,3)
  (17,9)
  (17,26)
  (17,2)
  (17,13)
  (17,0)
  (9,25)
  (9,7)
  (9,12)
  (9,11)
  (9,20)
  (9,27)
  (9,21)
  (9,22)
  (9,28)
  (9,6)
  (9,8)
  (9,5)
  (9,14)
  (9,19)
  (9,29)
  (9,24)
  (9,4)
  (9,10)
  (9,16)
  (9,3)
  (9,17)
  (9,26)
  (9,2)
  (9,13)
  (9,0)
  (26,25)
  (26,7)
  (26,12)
  (26,11)
  (26,20)
  (26,27)
  (26,21)
  (26,22)
  (26,28)
  (26,6)
  (26,8)
  (26,5)
  (26,14)
  (26,19)
  (26,29)
  (26,24)
  (26,4)
  (26,10)
  (26,16)
  (26,3)
  (26,17)
  (26,9)
  (26,2)
  (26,13)
  (26,0)
  (2,25)
  (2,7)
  (2,12)
  (2,11)
  (2,20)
  (2,27)
  (2,21)
  (2,22)
  (2,28)
  (2,6)
  (2,8)
  (2,5)
  (2,14)
  (2,19)
  (2,29)
  (2,24)
  (2,4)
  (2,10)
  (2,16)
  (2,3)
  (2,17)
  (2,9)
  (2,26)
  (2,13)
  (2,0)
  (13,25)
  (13,7)
  (13,12)
  (13,11)
  (13,20)
  (13,27)
  (13,21)
  (13,22)
  (13,28)
  (13,6)
  (13,8)
  (13,5)
  (13,14)
  (13,19)
  (13,29)
  (13,24)
  (13,4)
  (13,10)
